id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
1,10785,2020,0,120,12,1,400,14.9695,1272.081
2,1280,1094,0,58,12,1,400,14.9695,629.954
3,1312,8045,0,355,12,1,400,14.9695,4392.411
4,3241,9965,0,338,12,1,400,14.9695,2128.715
5,1869,6105,0,110,12,1,400,14.9695,105.739
6,11712,2290,0,203,12,1,400,14.9695,2210.432
7,5539,2907,0,311,12,1,400,14.9695,3911.762
8,1891,5379,0,352,12,1,400,14.9695,4575.995
9,11085,8630,0,322,12,1,400,14.9695,2288.971
10,2233,1957,0,163,12,1,400,14.9695,747.781
11,9079,1157,0,23,12,1,400,14.9695,319.421
12,11129,3916,0,142,12,1,400,14.9695,839.635
13,10948,11516,0,338,12,1,400,14.9695,1475.347
14,9037,9408,0,297,12,1,400,14.9695,1519.003
15,1998,5275,0,65,12,1,400,14.9695,618.712
16,10822,10183,0,48,12,1,400,14.9695,153.307
17,8450,7842,0,101,12,1,400,14.9695,553.736
18,11551,5647,0,75,12,1,400,14.9695,559.286
19,1123,9733,0,317,12,1,400,14.9695,4426.702
20,8990,5690,0,183,12,1,400,14.9695,2598.883
21,3084,11876,0,70,12,1,400,14.9695,60.084
22,4282,5251,0,209,12,1,400,14.9695,2250.033
23,1823,11105,0,85,12,1,400,14.9695,1167.024
24,8977,1674,0,303,12,1,400,14.9695,1251.664
25,7701,4093,0,306,12,1,400,14.9695,4221.997
26,3776,8863,0,65,12,1,400,14.9695,609.530
27,11994,6541,0,68,12,1,400,14.9695,940.926
28,3748,8153,0,346,12,1,400,14.9695,2861.553
29,4810,5284,0,251,12,1,400,14.9695,2449.372
30,203,8005,0,5,12,1,400,14.9695,35.081
31,11195,8837,0,155,12,1,400,14.9695,36.328
32,5930,7101,0,237,12,1,400,14.9695,3496.389
33,1849,6831,0,249,12,1,400,14.9695,1031.671
34,10211,2055,0,194,12,1,400,14.9695,1472.044
35,2989,6559,0,88,12,1,400,14.9695,1252.183
36,11154,6060,0,83,12,1,400,14.9695,478.889
37,1274,695,0,11,12,1,400,14.9695,4.388
38,10434,9672,0,171,12,1,400,14.9695,2343.766
39,491,5338,0,294,12,1,400,14.9695,1501.069
40,11652,6780,0,331,12,1,400,14.9695,3387.167
41,11538,10457,0,271,12,1,400,14.9695,576.312
42,7345,2865,0,128,12,1,400,14.9695,998.113
43,5331,1849,0,52,12,1,400,14.9695,208.723
44,7237,6558,0,350,12,1,400,14.9695,560.370
45,4321,2647,0,135,12,1,400,14.9695,529.704
46,6462,1451,0,306,12,1,400,14.9695,2489.339
47,4035,8106,0,193,12,1,400,14.9695,2739.689
48,8189,10648,0,176,12,1,400,14.9695,1090.274
49,10730,9314,0,12,12,1,400,14.9695,108.248
50,6553,6845,0,205,12,1,400,14.9695,646.940
51,10368,7419,0,18,12,1,400,14.9695,59.825
52,1622,6907,0,315,12,1,400,14.9695,4384.552
53,6239,5464,0,236,12,1,400,14.9695,3011.366
54,2121,10385,0,340,12,1,400,14.9695,1099.429
55,1688,2574,0,146,12,1,400,14.9695,1375.206
56,11980,10493,0,378,12,1,400,14.9695,5643.122
57,8207,12253,0,122,12,1,400,14.9695,416.252
58,10855,2937,0,145,12,1,400,14.9695,1138.662
59,1184,5427,0,105,12,1,400,14.9695,1453.932
60,8261,8799,0,392,12,1,400,14.9695,5257.364
61,7340,7659,0,256,12,1,400,14.9695,1402.219
62,7557,4472,0,113,12,1,400,14.9695,1512.186
63,11790,9711,0,80,12,1,400,14.9695,869.299
64,12116,308,0,44,12,1,400,14.9695,472.750
65,6829,3020,0,147,12,1,400,14.9695,625.724
66,2399,10928,0,86,12,1,400,14.9695,732.915
67,7392,7596,0,152,12,1,400,14.9695,1286.340
68,6512,11723,0,11,12,1,400,14.9695,36.697
69,1836,7513,0,386,12,1,400,14.9695,3873.030
70,8859,5183,0,56,12,1,400,14.9695,93.484
71,2955,9474,0,75,12,1,400,14.9695,204.218
72,11672,3647,0,294,12,1,400,14.9695,237.914
73,11709,11103,0,51,12,1,400,14.9695,563.446
74,349,11208,0,75,12,1,400,14.9695,741.147
75,8289,9137,0,61,12,1,400,14.9695,335.186
76,9516,3960,0,6,12,1,400,14.9695,5.059
77,6252,9515,0,316,12,1,400,14.9695,283.859
78,10899,5268,0,176,12,1,400,14.9695,314.441
79,7066,5364,0,319,12,1,400,14.9695,3000.210
80,11670,5211,0,206,12,1,400,14.9695,728.994
81,11418,6029,0,307,12,1,400,14.9695,116.523
82,4252,2342,0,244,12,1,400,14.9695,294.411
83,9780,5081,0,84,12,1,400,14.9695,1071.372
84,9148,1922,0,280,12,1,400,14.9695,4016.506
85,4218,9212,0,313,12,1,400,14.9695,395.648
86,5052,4388,0,339,12,1,400,14.9695,4873.094
87,4642,6198,0,162,12,1,400,14.9695,1205.689
88,527,3200,0,300,12,1,400,14.9695,2957.833
89,2772,8953,0,181,12,1,400,14.9695,1220.884
90,2961,11685,0,11,12,1,400,14.9695,140.752
91,1945,11930,0,221,12,1,400,14.9695,3113.387
92,8370,2951,0,260,12,1,400,14.9695,2775.437
93,3502,10407,0,4,12,1,400,14.9695,10.306
94,3691,4914,0,159,12,1,400,14.9695,419.734
95,7718,5407,0,30,12,1,400,14.9695,343.149
96,6864,6125,0,23,12,1,400,14.9695,234.849
97,7022,8386,0,103,12,1,400,14.9695,756.631
98,7223,10332,0,163,12,1,400,14.9695,1755.996
99,11325,5389,0,220,12,1,400,14.9695,2146.080
100,3189,10128,0,245,12,1,400,14.9695,3611.763
101,9041,1792,0,146,12,1,400,14.9695,1329.736
102,5521,6520,0,373,12,1,400,14.9695,3219.395
103,9573,8404,0,9,12,1,400,14.9695,91.071
104,4758,10176,0,366,12,1,400,14.9695,3568.123
105,3471,11520,0,312,12,1,400,14.9695,3211.632
106,10120,2001,0,168,12,1,400,14.9695,961.567
107,10126,8529,0,234,12,1,400,14.9695,1434.680
108,6865,1575,0,357,12,1,400,14.9695,2872.549
109,754,12370,0,176,12,1,400,14.9695,1327.370
110,2909,3686,0,62,12,1,400,14.9695,584.605
111,1120,8142,0,396,12,1,400,14.9695,1144.281
112,8570,3747,0,328,12,1,400,14.9695,2459.764
113,3607,10778,0,31,12,1,400,14.9695,143.169
114,11333,2798,0,288,12,1,400,14.9695,996.947
115,6165,7513,0,347,12,1,400,14.9695,4074.563
116,9422,956,0,185,12,1,400,14.9695,954.033
117,892,855,0,121,12,1,400,14.9695,642.110
118,10943,9726,0,2,12,1,400,14.9695,13.951
119,267,11894,0,142,12,1,400,14.9695,1025.653
120,8472,10296,0,34,12,1,400,14.9695,380.960
121,11917,2787,0,13,12,1,400,14.9695,10.425
122,10027,5408,0,264,12,1,400,14.9695,702.788
123,3657,5955,0,220,12,1,400,14.9695,3129.710
124,9763,6757,0,219,12,1,400,14.9695,1656.407
125,9025,522,0,167,12,1,400,14.9695,1863.029
126,5265,7563,0,301,12,1,400,14.9695,1107.466
127,12080,11449,0,62,12,1,400,14.9695,658.185
128,1731,4315,0,15,12,1,400,14.9695,133.384
129,369,8133,0,313,12,1,400,14.9695,4376.625
130,9101,7412,0,161,12,1,400,14.9695,398.062
131,8853,5015,0,105,12,1,400,14.9695,1458.866
132,12227,593,0,153,12,1,400,14.9695,1189.585
133,9871,11604,0,64,12,1,400,14.9695,100.015
134,669,7568,0,149,12,1,400,14.9695,1540.835
135,9439,12262,0,195,12,1,400,14.9695,2873.866
136,12233,6007,0,83,12,1,400,14.9695,1070.287
137,7916,3106,0,233,12,1,400,14.9695,411.971
138,3079,10238,0,88,12,1,400,14.9695,205.662
139,6729,11581,0,271,12,1,400,14.9695,3859.984
140,6398,11994,0,52,12,1,400,14.9695,401.384
141,9205,7077,0,371,12,1,400,14.9695,1394.287
142,7668,9228,0,133,12,1,400,14.9695,679.058
143,1034,3920,0,333,12,1,400,14.9695,4886.326
144,3122,6549,0,172,12,1,400,14.9695,340.844
145,4620,826,0,300,12,1,400,14.9695,2421.433
146,12223,12335,0,317,12,1,400,14.9695,1830.751
147,1526,12190,0,223,12,1,400,14.9695,868.959
148,167,8055,0,12,12,1,400,14.9695,107.771
149,6139,1376,0,114,12,1,400,14.9695,848.098
150,1464,11518,0,124,12,1,400,14.9695,445.760
